% Model,LargeGraphiteBlockCharge_v3_Tinbnd_charge_skeleton.mph
5,400,400,9360,3073,2371.1422100801938,2620.566234334313,2731.6798053454077,2285.8983275996407,0.24476981105158474,4.5537050294062734E8,5.2873004359916234E8
5,400,400,9540,3073,2377.7640640004092,2627.8048335604362,2737.8821842399448,2290.979813822248,0.24476981105158463,4.6272234556847274E8,5.2873004359916234E8
5,400,400,9720,3073,2384.440427862914,2634.974025126172,2744.006260579552,2296.156199489098,0.24476981105158527,4.7000358830965847E8,5.2873004359916234E8
5,400,400,9900,3073,2391.1679285949695,2642.073275348027,2750.052031790717,2301.425109289274,0.24476981105158535,4.772136904122067E8,5.2873004359916234E8
5,400,400,10080,3073,2397.9432035928676,2649.1020853561736,2756.019527926466,2306.7841037137123,0.2447698110515852,4.843521466823025E8,5.2873004359916234E8
5,400,400,10260,3073,2404.762904603143,2656.0599910305987,2761.9088123621955,2312.2306835560585,0.24476981105158543,4.9141848733259755E8,5.2873004359916234E8
5,400,400,10440,3073,2411.6237056724754,2662.946562836001,2767.719980040711,2317.7622943683955,0.2447698110515854,4.9841227774635756E8,5.2873004359916234E8
5,400,400,10620,3073,2418.5223078633676,2669.761405487791,2773.4531534526936,2323.376331396385,0.2447698110515852,5.05333118191838E8,5.2873004359916234E8
5,400,400,10800,3073,2425.455439513552,2676.5041576201293,2779.108485366136,2329.070144410829,0.24476981105158527,5.121806435338242E8,5.2873004359916234E8
5,400,400,10980,3073,2432.4198621206006,2683.174491490557,2784.6861604853643,2334.8410417370183,0.24476981105158527,5.189545228829696E8,5.2873004359916234E8
5,400,400,11160,3073,2439.406277972845,2689.7901864801925,2790.205501326432,2340.668632715158,0.24476981105158493,5.2567384975750446E8,5.2873004359916234E8
5,400,400,11340,2555.037348647707,2454.234148772555,2692.9083185079157,2739.842328535537,2346.5685967215295,0.24476981105158518,5.29210947328726E8,5.2873004359916234E8
5,400,400,11520,2454.2189628797687,2454.298869171159,2693.045276306123,2710.139072673598,2352.539803106849,0.24476981105158518,5.292045450555271E8,5.2873004359916234E8
5,400,400,11700,2460.798168603203,2460.7302804119636,2693.0854990150633,2701.5308738273484,2358.5775539970955,0.2447698110515851,5.292060619522858E8,5.2873004359916234E8
5,400,400,11880,2467.1383425195154,2467.1559928898587,2693.1058561306268,2697.2424170673444,2364.659252860113,0.24476981105158527,5.292059313144748E8,5.2873004359916234E8
5,400,400,12060,2473.401989490939,2473.422627277324,2693.1171705493603,2694.9086244233804,2370.7709539872462,0.24476981105158513,5.2920571307811755E8,5.2873004359916234E8
5,400,400,12240,2479.5764701399153,2479.5811951804008,2693.122726376414,2693.8115431616884,2376.906049100191,0.24476981105158496,5.2920566311270034E8,5.2873004359916234E8
5,400,400,12420,2485.6920633408354,2485.689825799753,2693.1252904474527,2693.351912927748,2383.0564522414143,0.24476981105158513,5.2920568677380055E8,5.2873004359916234E8
5,400,400,12600,2491.760867414653,2491.7590273901237,2693.126474999094,2693.1808998835195,2389.215231788343,0.24476981105158513,5.292057062313295E8,5.2873004359916234E8
5,400,400,12780,2497.7777043330298,2497.7774158314337,2693.1270700225064,2693.127310266713,2395.376861104744,0.24476981105158518,5.292057092821221E8,5.2873004359916234E8
5,400,400,12960,2503.734781535859,2503.735034140126,2693.1274236206136,2693.116123365284,2401.5368108632033,0.24476981105158493,5.292057066109269E8,5.2873004359916234E8
5,400,400,13140,2509.6239323041405,2509.624091046167,2693.1276763524543,2693.1175041435463,2407.6910534614076,0.24476981105158488,5.292057049322921E8,5.2873004359916234E8
5,400,400,13320,2515.453466827646,2515.4534233423615,2693.1278826396,2693.1217147865536,2413.8386705561747,0.24476981105158513,5.292057046447299E8,5.2873004359916234E8
5,400,400,13500,2521.2052876533908,2521.2051925443434,2693.128053335338,2693.1254377258606,2419.975422604054,0.24476981105158535,5.292057050224954E8,5.2873004359916234E8
5,400,400,13680,2526.8742826338676,2526.8742915058538,2693.1282026986246,2693.1265774490043,2426.097328364479,0.2447698110515852,5.2920570493547875E8,5.2873004359916234E8
5,400,400,13860,2532.4523143258584,2532.452368017422,2693.12832761939,2693.12606289956,2432.199759454777,0.2447698110515851,5.2920570455681586E8,5.2873004359916234E8
5,400,400,14040,2537.9354424877038,2537.935450357641,2693.128423941507,2693.1252643404036,2438.2781762058653,0.24476981105158513,5.2920570447283405E8,5.2873004359916234E8
5,400,400,14220,2543.3216492550255,2543.321623536447,2693.1284908592766,2693.12489241612,2444.3280697750247,0.24476981105158502,5.2920570461467314E8,5.2873004359916234E8
5,400,400,14400,2548.609200933119,2548.609191518323,2693.1285307167846,2693.1249287137143,2450.3450007209162,0.2447698110515851,5.2920570467752606E8,5.2873004359916234E8
5,400,400,14580,2553.796463011467,2553.7964743677244,2693.128547151829,2693.125036443298,2456.324673864112,0.24476981105158527,5.292057046098238E8,5.2873004359916234E8
5,400,400,14760,2558.882037602622,2558.882044921538,2693.1285433748453,2693.124945145887,2462.2629839529427,0.24476981105158527,5.292057045604777E8,5.2873004359916234E8
5,400,400,14940,2563.8647094123085,2563.864705106945,2693.1285214721183,2693.1245887382133,2468.15601891778,0.24476981105158488,5.292057045833627E8,5.2873004359916234E8
5,400,400,15120,2568.7434264387944,2568.7434217354785,2693.128482586258,2693.124073083213,2474.0000381193863,0.24476981105158496,5.292057046132803E8,5.2873004359916234E8
5,400,400,15300,2573.517038304169,2573.5170395291807,2693.1284274507507,2693.123590859933,2479.7914494486367,0.24476981105158535,5.29205704607493E8,5.2873004359916234E8
5,400,400,15480,2578.1842871297354,2578.1842898256596,2693.1283569300012,2693.123306537174,2485.526800603691,0.24476981105158527,5.292057045906731E8,5.2873004359916234E8
5,400,400,15660,2582.7444374999745,2582.7444374418583,2693.128272130987,2693.123304306733,2491.202786425459,0.24476981105158482,5.292057045900058E8,5.2873004359916234E8
5,400,400,15840,2587.197506768889,2587.197505361467,2693.128174610556,2693.1235273394323,2496.8162650659483,0.24476981105158466,5.292057045985465E8,5.2873004359916234E8
5,400,400,16020,2591.5434709614615,2591.5434706910632,2693.128066419634,2693.1237816714206,2502.364271670723,0.2447698110515851,5.2920570460070294E8,5.2873004359916234E8
5,400,400,16200,2595.7818981003234,2595.781898770914,2693.1279496058323,2693.123858737088,2507.8440203508685,0.2447698110515854,5.29205704596737E8,5.2873004359916234E8
5,400,400,16380,2599.912681318279,2599.912681601388,2693.1278260177473,2693.1235811170977,2513.252890742873,0.24476981105158496,5.29205704594773E8,5.2873004359916234E8
5,400,400,16560,2603.9360759165234,2603.936075629955,2693.127696734686,2693.1229370348974,2518.588408048225,0.24476981105158466,5.292057045964013E8,5.2873004359916234E8
5,400,400,16740,2607.852153884343,2607.852153676655,2693.12756125041,2693.122284077382,2523.8482382912944,0.24476981105158513,5.2920570459776753E8,5.2873004359916234E8
5,400,400,16920,2611.661066554906,2611.6610666588554,2693.127418580418,2693.122049602548,2529.0302079342855,0.24476981105158543,5.292057045972148E8,5.2873004359916234E8
5,400,400,17100,2615.363621785291,2615.3636219149603,2693.12726887132,2693.122314429542,2534.1323263984445,0.2447698110515854,5.2920570459638816E8,5.2873004359916234E8
5,400,400,17280,2618.9610356171333,2618.9610355910268,2693.127114031619,2693.1227451549776,2539.1527821296854,0.24476981105158496,5.292057045964998E8,5.2873004359916234E8
5,400,400,17460,2622.4539470015775,2622.453946928903,2693.12695657922,2693.122905036935,2544.0899133855705,0.24476981105158457,5.292057045969497E8,5.2873004359916234E8
5,400,400,17640,2625.842557707973,2625.842557705966,2693.1267979392455,2693.1226512578705,2548.9421828768272,0.24476981105158482,5.29205704596989E8,5.2873004359916234E8
5,400,400,17820,2629.1277220812945,2629.1277221184737,2693.1266384235064,2693.1221736760067,2553.708179856996,0.2447698110515854,5.2920570459676677E8,5.2873004359916234E8
5,400,400,18000,2632.3106245298527,2632.3106245388294,2693.1264772065906,2693.1217878857424,2558.386644900416,0.24476981105158552,5.2920570459669733E8,5.2873004359916234E8
5,500,500,0,3146.236374433437,2146.2446938219964,2173.006605051683,2176.1118117495366,2172.999999999999,0.24476981105158496,21149.113763499558,5.2873004359916234E8
5,500,500,180,3171.1945386567286,2171.194538656729,2182.86593780713,2303.7101948361346,2173.000024518028,0.2447698110515854,1.0595749985743433E7,5.2873004359916234E8
5,500,500,360,3171.8839420591953,2171.8839420591953,2193.1766891654183,2333.197984242348,2173.0035968030966,0.24476981105158502,2.1170350857726566E7,5.2873004359916234E8
5,500,500,540,3172.702709416677,2173.2790507547743,2203.535564505197,2351.7448844035393,2173.030271973144,0.24476981105158496,3.1738860700125095E7,5.2873004359916234E8
5,500,500,720,3173.0002964014434,2175.550074383689,2213.903423102483,2366.1051317822103,2173.098789427104,0.2447698110515851,4.2286516444965914E7,5.2873004359916234E8
5,500,500,900,3173.00331280835,2176.920296130802,2224.265116013234,2378.548788412493,2173.222668168048,0.24476981105158482,5.281971865687371E7,5.2873004359916234E8
5,500,500,1080,3172.999998508691,2178.4048989933435,2234.615354588209,2389.906032664758,2173.412913699862,0.24476981105158496,6.3337164926728755E7,5.2873004359916234E8
5,500,500,1260,3173.0000000360233,2180.016781824098,2244.9508292572154,2400.6724341309105,2173.6759939976105,0.24476981105158496,7.383756613056408E7,5.2873004359916234E8
5,500,500,1440,3172.99999998074,2181.7255882130803,2255.27207193305,2411.127121230017,2174.004363011627,0.2447698110515852,8.43226653517898E7,5.2873004359916234E8
5,500,500,1620,3172.9999999172023,2183.5255565967623,2265.579264546265,2421.38688398205,2174.3943536866054,0.2447698110515851,9.479322987382895E7,5.2873004359916234E8
5,500,500,1800,3173.0000000020764,2185.436777643832,2275.8688481317304,2431.501059514337,2174.858327300228,0.24476981105158496,1.0524547616818744E8,5.2873004359916234E8
5,500,500,1980,3173.0000000094146,2187.4746201835933,2286.1381937421725,2441.5083139256076,2175.4041769967766,0.24476981105158552,1.1567724999170022E8,5.2873004359916234E8
5,500,500,2160,3172.999999997569,2189.648827977462,2296.3854860437627,2451.43990585471,2176.036019294908,0.24476981105158543,1.2608687209150769E8,5.2873004359916234E8
5,500,500,2340,3172.999999998661,2191.9663769175027,2306.6091354867885,2461.3127193263103,2176.757060295242,0.24476981105158493,1.3647277220186943E8,5.2873004359916234E8
5,500,500,2520,3173.000000000508,2194.4322179045716,2316.8075984491184,2471.1334161818436,2177.5704422745953,0.24476981105158482,1.4683338148287594E8,5.2873004359916234E8
5,500,500,2700,3173.000000000124,2197.049634780916,2326.979326492247,2480.9032374872604,2178.479427478321,0.24476981105158482,1.571671084171263E8,5.2873004359916234E8
5,500,500,2880,3172.999999999901,2199.820612359302,2337.122756681418,2490.6209411040777,2179.4873709366784,0.2447698110515847,1.6747233993222806E8,5.2873004359916234E8
5,500,500,3060,3172.9999999999927,2202.7462666708784,2347.236311951318,2500.284551891994,2180.5976390751252,0.24476981105158527,1.777474479012695E8,5.2873004359916234E8
5,500,500,3240,3173.0000000000164,2205.827155139576,2357.318403724785,2509.8922773926356,2181.8135320455985,0.24476981105158527,1.8799079525217107E8,5.2873004359916234E8
5,500,500,3420,3172.9999999999977,2209.063454419867,2367.3674803711765,2519.442720062183,2183.138143191121,0.24476981105158482,1.9820073795909446E8,5.2873004359916234E8
5,500,500,3600,3172.999999999988,2212.4550920002257,2377.382176927858,2528.934785373754,2184.574054029057,0.2447698110515851,2.083756203300018E8,5.2873004359916234E8
5,500,500,3780,3172.9999999999977,2216.0017951634923,2387.3607691696407,2538.367007547711,2186.1244066660815,0.24476981105158513,2.185138144592698E8,5.2873004359916234E8
5,500,500,3960,3173.000000000006,2219.702993975049,2397.301557714954,2547.7378226189344,2187.7921055783986,0.24476981105158493,2.2861368665086088E8,5.2873004359916234E8
5,500,500,4140,3173.0000000000023,2223.5578723684894,2407.202910877638,2557.0454255578393,2189.5797272644377,0.24476981105158496,2.3867360905382815E8,5.2873004359916234E8
5,500,500,4320,3172.9999999999977,2227.565497937048,2417.063242020003,2566.287844046596,2191.4895688686947,0.2447698110515851,2.4869196224972805E8,5.2873004359916234E8
5,500,500,4500,3172.9999999999977,2231.7247599590187,2426.8809857686133,2575.4632584945325,2193.523701415536,0.24476981105158532,2.5866713745747483E8,5.2873004359916234E8
5,500,500,4680,3173,2236.0343265948177,2436.6545875810725,2584.570256936932,2195.683999503609,0.2447698110515854,2.6859753883179986E8,5.2873004359916234E8
5,500,500,4860,3173.000000000001,2240.4925770327436,2446.382503165896,2593.607944357989,2197.972151334518,0.24476981105158502,2.7848158627068365E8,5.2873004359916234E8
5,500,500,5040,3173,2245.0975995643457,2456.06320355513,2602.575682872121,2200.389655876335,0.2447698110515848,2.883177183986178E8,5.2873004359916234E8
5,500,500,5220,3172.9999999999995,2249.8473605124796,2465.695179053608,2611.472886463856,2202.9378177854655,0.24476981105158496,2.981043944079062E8,5.2873004359916234E8
5,500,500,5400,3173,2254.7400820004673,2475.276941331185,2620.2983223194205,2205.617743675445,0.24476981105158527,3.0784009285032254E8,5.2873004359916234E8
5,500,500,5580,3173,2259.773841990387,2484.8070251539634,2629.04995347453,2208.430342302824,0.24476981105158527,3.175233122990593E8,5.2873004359916234E8
5,500,500,5760,3173,2264.9461363657842,2494.283989232824,2637.725573689819,2211.3763272283745,0.24476981105158482,3.271525756907135E8,5.2873004359916234E8
5,500,500,5940,3173,2270.2540045548953,2503.706416976295,2646.323681053853,2214.456227803402,0.24476981105158518,3.3672643495711696E8,5.2873004359916234E8
5,500,500,6120,3173,2275.694799498906,2513.0729135252377,2654.8441976323397,2217.670399493428,0.24476981105158532,3.4624347030351067E8,5.2873004359916234E8
5,500,500,6300,3173,2281.2660994844664,2522.3821092063154,2663.2874301391553,2221.019021703835,0.2447698110515854,3.557022884215678E8,5.2873004359916234E8
5,500,500,6480,3173,2286.965096643883,2531.632618826761,2671.653050891591,2224.502077431322,0.24476981105158518,3.6510152687129444E8,5.2873004359916234E8
5,500,500,6660,3173,2292.788098680515,2540.8229175908646,2679.9396106408885,2228.1193213136216,0.2447698110515855,3.7443986754031616E8,5.2873004359916234E8
5,500,500,6840,3173,2298.7324836943085,2549.951963874109,2688.145428622177,2231.8703349391353,0.2447698110515855,3.8371599914770514E8,5.2873004359916234E8
5,500,500,7020,3173,2304.7956301429044,2559.0187500672623,2696.269605090846,2235.754656706484,0.24476981105158527,3.9292863890964323E8,5.2873004359916234E8
5,500,500,7200,3173,2310.973850420459,2568.021948606745,2704.3110046345396,2239.771580458748,0.24476981105158493,4.020765637327826E8,5.2873004359916234E8
5,500,500,7380,3173,2317.26322511136,2576.960120359179,2712.268707068379,2243.920140511272,0.24476981105158496,4.111585879562757E8,5.2873004359916234E8
5,500,500,7560,3173,2323.66116598116,2585.832430538408,2720.142876500673,2248.1995018963644,0.24476981105158527,4.201735293589549E8,5.2873004359916234E8
5,500,500,7740,3173,2330.1640954396753,2594.6377005550085,2727.9342818456976,2252.60842849073,0.24476981105158502,4.2912026946678E8,5.2873004359916234E8
5,500,500,7920,3173,2336.768094211123,2603.3746038519794,2735.6430260420852,2257.145350294478,0.24476981105158482,4.379977298024593E8,5.2873004359916234E8
5,500,500,8100,3173,2343.4692722615428,2612.0422552593195,2743.266730754003,2261.8089572873355,0.2447698110515851,4.468048524337968E8,5.2873004359916234E8
5,500,500,8280,3173,2350.2648095904424,2620.639904731665,2750.8042535225945,2266.5980065028803,0.2447698110515854,4.555406130550063E8,5.2873004359916234E8
5,500,500,8460,3173,2357.151080829343,2629.166491235921,2758.2550348961186,2271.510649934617,0.24476981105158518,4.642040430656033E8,5.2873004359916234E8
5,500,500,8640,3173,2364.1239071520104,2637.62084698126,2765.619616293676,2276.5446377134845,0.24476981105158496,4.7279421537640554E8,5.2873004359916234E8
5,500,500,8820,3173,2371.1788631138406,2646.002213511483,2772.8986383179645,2281.6981941207373,0.24476981105158527,4.8131023195634896E8,5.2873004359916234E8
5,500,500,9000,3173,2378.312509814797,2654.3097908071904,2780.091807203382,2286.9692995221335,0.24476981105158463,4.8975123961826307E8,5.2873004359916234E8
5,500,500,9180,3173,2385.521966019393,2662.542809334487,2787.198364465382,2292.3558399648687,0.2447698110515851,4.981164182263993E8,5.2873004359916234E8
5,500,500,9360,3173,2392.803908694347,2670.700620730163,2794.21753415932,2297.855862634429,0.24476981105158557,5.064049773595226E8,5.2873004359916234E8
5,500,500,9540,3173,2400.1538602777277,2678.7824041282834,2801.1488567194724,2303.4667546896676,0.24476981105158557,5.1461618398062754E8,5.2873004359916234E8
5,500,500,9720,3173,2407.567014029123,2686.7872882779984,2807.9927572445285,2309.1854887838767,0.24476981105158518,5.227493525812527E8,5.2873004359916234E8
5,500,500,9900,2773.9752041778643,2426.0769564780226,2692.895760292604,2778.760550829328,2315.0189379266044,0.24476981105158527,5.2879313599121636E8,5.2873004359916234E8
5,500,500,10080,2423.6352586335856,2423.7073660748442,2693.2453795201236,2718.4940756780115,2320.960813118048,0.24476981105158527,5.2886295630835617E8,5.2873004359916234E8
5,500,500,10260,2430.755472414024,2430.7498198493813,2693.3075144213226,2705.1740366138097,2327.008834898473,0.24476981105158535,5.2886310506843555E8,5.2873004359916234E8
5,500,500,10440,2437.5671930883836,2437.5676604946843,2693.333924972321,2699.603000248206,2333.1489974210967,0.24476981105158463,5.2886310431821334E8,5.2873004359916234E8
5,500,500,10620,2444.28465194562,2444.285413110415,2693.34961320074,2696.3499749061057,2339.340163317297,0.2447698110515851,5.288630962691992E8,5.2873004359916234E8
5,500,500,10800,2450.9300112482665,2450.9302222329247,2693.358175385301,2694.6320950082395,2345.5778752213046,0.24476981105158535,5.288630940381173E8,5.2873004359916234E8
5,500,500,10980,2457.5267538154235,2457.5265878625905,2693.3622675966785,2693.8741761734204,2351.8513527223004,0.2447698110515854,5.288630938308503E8,5.2873004359916234E8
5,500,500,11160,2464.0852762209306,2464.085184265613,2693.363644528265,2693.6931632624587,2358.1586384122807,0.24476981105158518,5.2886309399059445E8,5.2873004359916234E8
5,500,500,11340,2470.6177477484557,2470.6178403524914,2693.3644371968862,2693.6262458544534,2364.491057147139,0.24476981105158527,5.2886309325171465E8,5.2873004359916234E8
5,500,500,11520,2477.1177440998426,2477.1178216448875,2693.3652170369132,2693.549365153718,2370.843887826179,0.2447698110515852,5.288630926276563E8,5.2873004359916234E8
5,500,500,11700,2483.5693073579064,2483.5692799314497,2693.3659620817143,2693.46804262838,2377.2132713299866,0.24476981105158527,5.2886309271190506E8,5.2873004359916234E8
5,500,500,11880,2489.9545944817414,2489.954550019647,2693.3665517409204,2693.409500143875,2383.595695976336,0.24476981105158527,5.288630929632249E8,5.2873004359916234E8
5,500,500,12060,2496.2599831321286,2496.2599884197552,2693.366958745893,2693.3806100044717,2389.9872946098426,0.2447698110515855,5.28863092935342E8,5.2873004359916234E8
5,500,500,12240,2502.4786519572,2502.478676321741,2693.367231798703,2693.371578776758,2396.3834170033156,0.24476981105158552,5.288630927794923E8,5.2873004359916234E8
5,500,500,12420,2508.6083631102974,2508.608365664028,2693.3674296771887,2693.3703074445953,2402.778677206702,0.2447698110515852,5.2886309275230896E8,5.2873004359916234E8
5,500,500,12600,2514.6477183619572,2514.6477063329953,2693.3675880194064,2693.3696445781957,2409.1673365265806,0.24476981105158496,5.288630928228998E8,5.2873004359916234E8
5,500,500,12780,2520.5942483162735,2520.594244439567,2693.3677183095238,2693.367669223102,2415.543724753651,0.24476981105158482,5.288630928502613E8,5.2873004359916234E8
5,500,500,12960,2526.444632201751,2526.444637603851,2693.3678185938834,2693.365409402591,2421.9024784965527,0.24476981105158482,5.2886309281867844E8,5.2873004359916234E8
5,500,500,13140,2532.195836469334,2532.195839630826,2693.367885331405,2693.3642300087126,2428.2385562026698,0.24476981105158527,5.288630927974036E8,5.2873004359916234E8
5,500,500,13320,2537.845262904702,2537.8452607849968,2693.3679187214448,2693.364560809618,2434.5471336808646,0.24476981105158496,5.2886309280901957E8,5.2873004359916234E8
5,500,500,13500,2543.390364316932,2543.390362228634,2693.367924607555,2693.3655462132588,2440.8235097142956,0.24476981105158446,5.288630928224336E8,5.2873004359916234E8
5,500,500,13680,2548.8293429900823,2548.829343641225,2693.3679113150247,2693.3658606574995,2447.0630806136373,0.2447698110515845,5.2886309281924945E8,5.2873004359916234E8
5,500,500,13860,2554.1609970828335,2554.160998302557,2693.367883729088,2693.3649115188314,2453.261363081752,0.24476981105158496,5.288630928116097E8,5.2873004359916234E8
5,500,500,14040,2559.383560714513,2559.3835606380017,2693.367840353374,2693.363369876729,2459.414027424242,0.2447698110515855,5.288630928116203E8,5.2873004359916234E8
5,500,500,14220,2564.495152538274,2564.4951518907615,2693.3677766994856,2693.3625409357987,2465.5169185820255,0.24476981105158574,5.288630928155726E8,5.2873004359916234E8
5,500,500,14400,2569.4949961348375,2569.4949960361823,2693.3676923997755,2693.362960440134,2471.566066267052,0.2447698110515854,5.2886309281640977E8,5.2873004359916234E8
5,500,500,14580,2574.3831940034443,2574.3831943174564,2693.3675931550815,2693.363755715775,2477.5576907376367,0.24476981105158482,5.2886309281454146E8,5.2873004359916234E8
5,500,500,14760,2579.158990413233,2579.158990531332,2693.3674848328064,2693.363672204357,2483.4882072917308,0.24476981105158493,5.288630928137107E8,5.2873004359916234E8
5,500,500,14940,2583.8211864990476,2583.8211864627947,2693.367369108891,2693.3626151258673,2489.353690840537,0.2447698110515852,5.288630928136996E8,5.2873004359916234E8
5,500,500,15120,2588.3696086851346,2588.3696086923446,2693.367243512938,2693.3617024323403,2495.151432635618,0.24476981105158527,5.288630928134932E8,5.2873004359916234E8
5,500,500,15300,2592.804082403973,2592.8040824194427,2693.3671034421404,2693.362241809773,2500.878247947514,0.24476981105158518,5.2886309281333244E8,5.2873004359916234E8
5,500,500,15480,2597.124874659994,2597.124874648264,2693.3669511326766,2693.363686359591,2506.531556653305,0.2447698110515854,5.2886309281338394E8,5.2873004359916234E8
5,500,500,15660,2601.3328084522273,2601.3328084455866,2693.3667990230992,2693.3634675406493,2512.108427071284,0.2447698110515854,5.2886309281344444E8,5.2873004359916234E8
5,500,500,15840,2605.4272613439935,2605.4272613523667,2693.3666495241077,2693.3614262683354,2517.606585158973,0.24476981105158482,5.2886309281339484E8,5.2873004359916234E8
5,500,500,16020,2609.407374458042,2609.4073744616844,2693.366491421405,2693.360303770564,2523.0234686987596,0.24476981105158518,5.288630928133478E8,5.2873004359916234E8
5,500,500,16200,2613.2750246291653,2613.2750246240785,2693.366320811337,2693.3609886039967,2528.3570718570827,0.24476981105158543,5.28863092813373E8,5.2873004359916234E8
5,500,500,16380,2617.0324541144537,2617.0324541111017,2693.3661435421695,2693.3621602185144,2533.6054983901026,0.24476981105158513,5.2886309281339586E8,5.2873004359916234E8
5,500,500,16560,2620.680448942798,2620.680448942998,2693.3659682327343,2693.3622366924956,2538.766454487787,0.24476981105158466,5.288630928133992E8,5.2873004359916234E8
5,500,500,16740,2624.2180640198794,2624.218064020209,2693.3657950052634,2693.361473178617,2543.838332284405,0.2447698110515855,5.288630928134E8,5.2873004359916234E8
5,500,500,16920,2627.645975346869,2627.6459753467507,2693.365619395297,2693.360912969759,2548.8198345399064,0.24476981105158552,5.2886309281340003E8,5.2873004359916234E8
5,500,500,17100,2630.966438147162,2630.9664381471166,2693.365441967081,2693.360627757561,2553.709654381086,0.24476981105158496,5.2886309281340003E8,5.2873004359916234E8
5,500,500,17280,2634.1806255231227,2634.1806255231445,2693.365263601762,2693.3605890231834,2558.506593842598,0.24476981105158502,5.2886309281340003E8,5.2873004359916234E8
5,500,500,17460,2637.289141500945,2637.2891415009403,2693.3650845789953,2693.36075905208,2563.2097318914416,0.24476981105158535,5.288630928134003E8,5.2873004359916234E8
5,500,500,17640,2640.2939317363343,2640.2939317363257,2693.36490643151,2693.3609089504153,2567.817982548986,0.24476981105158527,5.288630928134003E8,5.2873004359916234E8
5,500,500,17820,2643.197670374211,2643.197670374213,2693.364731636902,2693.3607192059208,2572.3305537567426,0.2447698110515854,5.288630928134003E8,5.2873004359916234E8
5,500,500,18000,2646.001211436188,2646.0012114361907,2693.3645591704194,2693.360400639174,2576.746924913697,0.24476981105158552,5.288630928134003E8,5.2873004359916234E8
